Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
BBC,3/11/2020,1757,1814,1757,1814,1.23%,280,496200,0.012276786,0.012202037,1818.6,1867.1,1858.385163,1853.517404,22.15692036,4.867759724,21.5387909,94.21428571,1867.1,76.17839174,2019.456783,1714.743217,9642
BBC,3/12/2020,1779,1799,1779,1799,-0.83%,60,106940,-0.008269019,-0.008303397,1805.6,1868.3,1849.248984,1849.479078,31.99084668,-0.230093069,17.1850141,91.57142857,1868.3,74.82829468,2017.956589,1718.643411,9582
BBC,3/15/2020,1765,1765,1665,1665,-7.45%,1315,2235740,-0.074485825,-0.077405832,1765.6,1861.15,1820.902987,1835.813961,43.74609131,-14.91097383,10.76581652,96.07142857,1861.15,86.77210017,2034.6942,1687.6058,8267
BBC,3/16/2020,1698,1718,1660,1660,-0.30%,2315,3844920,-0.003003003,-0.003007521,1746,1854.85,1796.148681,1822.790704,33.76780111,-26.64202315,3.284248584,89.57142857,1854.85,96.53975183,2047.929504,1661.770496,5952
BBC,3/17/2020,1662,1693,1595,1693,1.99%,330,540650,0.019879518,0.019684501,1726.2,1845.9,1780.279653,1813.176578,44.98797113,-32.89692478,-3.951986089,88.42857143,1845.9,102.9506269,2051.801254,1639.998746,6282
BBC,3/18/2020,1660,1660,1592,1623,-4.13%,180,356030,-0.041346722,-0.042225815,1688,1835.05,1756.082784,1799.089424,38.87060454,-43.00664059,-11.76291699,89.64285714,1835.05,114.4030157,2063.856031,1606.243969,6102
BBC,3/19/2020,1560,1560,1470,1528,-3.96%,535,805300,-0.05853358,-0.060316598,1633.8,1819.45,1720.993125,1779.008726,46.96294018,-58.01560151,-21.01345389,90.07142857,1819.45,133.3892109,2086.228422,1552.671578,5567
BBC,6/29/2020,1550,1550,1550,1550,1.44%,10,15500,0.014397906,0.01429524,1610.8,1806.8,1694.68649,1762.045117,43.80704042,-67.35862672,-30.28248846,86.71428571,1806.8,146.3940609,2099.588122,1514.011878,5577
BBC,7/1/2020,1581,1612,1581,1612,4.00%,20,31930,0.04,0.039220713,1601.2,1795,1681.965492,1750.930664,47.84888411,-68.9651721,-38.01902519,81.92857143,1795,152.2909266,2099.581853,1490.418147,5597
BBC,7/6/2020,1580,1580,1549,1549,-3.91%,80,124560,-0.039081886,-0.039866083,1572.4,1777.6,1661.509262,1735.972837,51.67380825,-74.46357463,-45.30793508,83.71428571,1777.6,159.7225885,2097.045177,1458.154823,5517
BBC,7/7/2020,1570,1615,1570,1615,4.26%,170,272290,0.042608134,0.041725395,1570.8,1760.85,1654.353991,1727.011886,48.09752251,-72.65789485,-50.77792703,80.21428571,1760.85,158.2503929,2077.350786,1444.349214,5687
BBC,7/8/2020,1640,1640,1640,1640,1.55%,20,32800,0.015479876,0.015361285,1593.2,1747.6,1652.145685,1720.566561,48.70566314,-68.42087628,-54.30651688,77,1747.6,156.6314481,2060.862896,1434.337104,5707
BBC,7/9/2020,1608,1608,1608,1608,-1.95%,60,96480,-0.019512195,-0.019705071,1604.8,1729.25,1645.354041,1712.228297,50.90415913,-66.8742563,-56.82006477,71.64285714,1729.25,149.9434543,2029.136909,1429.363091,5647
BBC,7/13/2020,1640,1640,1640,1640,1.99%,20,32800,0.019900498,0.019705071,1610.4,1709.75,1644.530342,1706.878053,51.26068077,-62.34771067,-57.92559395,67,1709.75,133.197074,1976.144148,1443.355852,5667
BBC,7/14/2020,1608,1608,1580,1580,-3.66%,140,222320,-0.036585366,-0.037271395,1616.6,1691.7,1634.602597,1697.479679,51.0205518,-62.87708134,-58.91589142,67.21428571,1691.7,124.378497,1940.456994,1442.943006,5527
BBC,7/15/2020,1605,1605,1561,1561,-1.20%,240,378300,-0.012025316,-0.012098206,1605.8,1670.8,1623.279121,1687.370073,49.23772704,-64.09095202,-59.95090354,67.85714286,1670.8,107.5407389,1885.881478,1455.718522,5287
BBC,7/16/2020,1550,1585,1549,1585,1.54%,333,524887,0.01537476,0.015257766,1594.8,1656.85,1617.390025,1679.787104,46.25324973,-62.39707918,-60.44013867,60.85714286,1656.85,98.90946152,1854.668923,1459.031077,5620
BBC,7/20/2020,1615,1615,1615,1615,1.89%,60,96900,0.018927445,0.018750549,1596.2,1644.35,1617.022329,1674.98806,53.06605843,-57.9657306,-59.94525706,58.85714286,1644.35,86.200058,1816.750116,1471.949884,5680
BBC,7/21/2020,1583,1583,1583,1583,-1.98%,10,15830,-0.019814241,-0.020013176,1584.8,1635.6,1611.788125,1668.174129,39.28944619,-56.38600473,-59.23340659,54.14285714,1635.6,82.87428653,1801.348573,1469.851427,5670
BBC,7/22/2020,1613,1614,1613,1614,1.96%,20,32270,0.01958307,0.019393789,1591.6,1626.7,1612.128413,1664.161231,49.82248521,-52.03281774,-57.79328882,49.14285714,1626.7,74.30952337,1775.319047,1478.080953,5690
BBC,7/23/2020,1583,1583,1583,1583,-1.92%,100,158300,-0.019206939,-0.019393789,1596,1615.15,1607.647119,1658.149288,47.84747847,-50.50216904,-56.33506486,40.42857143,1615.15,60.29600231,1735.742005,1494.557995,5590
BBC,7/26/2020,1610,1612,1590,1590,0.44%,58,15900,0.004421984,0.004412235,1597,1604.7,1604.932177,1653.101192,47.73006135,-48.169015,-54.70185489,40.92857143,1604.7,42.13024917,1688.960498,1520.439502,5648
BBC,7/27/2020,1600,1600,1600,1600,0.63%,50,80000,0.006289308,0.006269613,1594,1601.45,1604.173381,1649.167771,35.09015257,-44.99438987,-52.76036189,37.21428571,1601.45,39.66899227,1680.787985,1522.112015,5698
BBC,7/28/2020,1590,1590,1559,1570,-1.87%,475,743430,-0.01875,-0.01892801,1591.4,1596.95,1598.915938,1643.303491,44.35196195,-44.38755377,-51.08580026,35.64285714,1596.95,37.73519229,1672.420385,1521.479615,5223
BBC,7/29/2020,1580,1580,1540,1540,-1.91%,650,1020020,-0.01910828,-0.019293203,1576.6,1589.3,1589.851947,1635.651381,41.53674833,-45.79943371,-50.02852695,33.78571429,1589.3,32.36486074,1654.029721,1524.570279,4573
BBC,7/30/2020,1551,1551,1539,1540,0.00%,100,154200,0,0,1568,1585.15,1582.182417,1628.566094,42.52650781,-46.38367658,-49.29955688,32.85714286,1585.15,33.12857726,1651.407155,1518.892845,4573
BBC,8/2/2020,1510,1511,1510,1511,-1.88%,30,45320,-0.018831169,-0.019010733,1552.2,1584.3,1571.231276,1619.857494,38.53305785,-48.62621813,-49.16488913,32.71428571,1584.3,34.84567481,1653.99135,1514.60865,4543
BBC,8/3/2020,1529,1529,1529,1529,1.19%,20,30580,0.011912641,0.011842244,1538,1583.25,1564.734157,1613.127309,40.42484014,-48.39315275,-49.01054185,31.71428571,1583.25,36.22281195,1655.695624,1510.804376,4563
BBC,8/5/2020,1540,1540,1540,1540,0.72%,118,181720,0.007194245,0.007168489,1532,1579.65,1560.928902,1607.710472,48.59734431,-46.78156987,-48.56474746,28.21428571,1579.65,36.78854942,1653.227099,1506.072901,4681
BBC,8/10/2020,1525,1535,1510,1535,-0.32%,320,30700,-0.003246753,-0.003252035,1531,1578.95,1556.93984,1602.324511,49.59193031,-45.38467081,-47.92873213,27.21428571,1578.95,37.52819992,1654.0064,1503.8936,4361
BBC,8/11/2020,1559,1559,1510,1510,-1.63%,30,45970,-0.016286645,-0.01642073,1525,1573.7,1549.718326,1595.485658,47.08750544,-45.767332,-47.4964521,28.14285714,1573.7,39.51162387,1652.723248,1494.676752,4331
BBC,8/12/2020,1540,1540,1511,1511,0.07%,230,349230,0.000662252,0.000662032,1525,1567.25,1543.76166,1589.227461,50.08655011,-45.46580065,-47.09032181,28.14285714,1567.25,38.63850684,1644.527014,1489.972986,4561
BBC,8/16/2020,1502,1502,1500,1500,-0.73%,205,307580,-0.007279947,-0.007306575,1519.2,1561.85,1537.029097,1582.61802,46.99528991,-45.58892224,-46.7900419,26.64285714,1561.85,40.16056589,1642.171132,1481.528868,4356
BBC,8/18/2020,1505,1505,1500,1500,0.00%,100,150170,0,0,1511.2,1554.85,1531.332313,1576.498166,44.98946481,-45.16585314,-46.46520414,24.78571429,1554.85,37.96296672,1630.775933,1478.924067,4356
BBC,8/19/2020,1530,1560,1530,1539,2.60%,60,92280,0.026,0.025667747,1512,1552.8,1532.511957,1573.720524,39.92083947,-41.20856706,-45.41387673,26.85714286,1552.8,37.63900552,1628.078011,1477.521989,4416
BBC,8/20/2020,1555,1657,1555,1624,5.52%,230,370345,0.055230669,0.053759387,1534.8,1555.95,1546.587041,1577.44493,41.64586134,-30.85788917,-42.50267922,33.21428571,1555.95,40.85980524,1637.66961,1474.23039,4646
BBC,8/23/2020,1615,1625,1605,1625,0.06%,85,137400,0.000615764,0.000615574,1557.6,1557.95,1558.650573,1580.967528,49.14599065,-22.31695476,-38.46553433,33.92857143,1557.95,43.26476018,1644.47952,1471.42048,4731
