Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
ADBL,1/16/2013,264,287,252,270,2.27%,19323,5252055,0.022727273,0.022472856,251,236.45,245.7250959,233.1237034,47.58687259,12.60139249,10.84173667,13.57142857,236.45,16.07048619,268.5909724,204.3090276,86436
ADBL,1/17/2013,270,271,250,254,-5.93%,5818,1487094,-0.059259259,-0.061087692,254.2,238.25,246.9981581,234.6700958,52.0263902,12.32806232,11.1390018,14.21428571,238.25,15.91052283,270.0710457,206.4289543,80618
ADBL,1/20/2013,254,251,242,247,-2.76%,2655,650337,-0.027559055,-0.02794593,255,239.85,246.9984415,235.583422,48.46356453,11.41501945,11.19420533,13.35714286,239.85,15.03425912,269.9185182,209.7814818,77963
ADBL,1/21/2013,247,255,244,251,1.62%,6088,1518158,0.016194332,0.016064603,257.2,241.6,247.6140659,236.7253908,54.70679012,10.8886751,11.13309928,12.92857143,241.6,14.1212792,269.8425584,213.3574416,84051
ADBL,1/22/2013,251,265,250,261,3.98%,7109,1844536,0.039840637,0.039067468,256.6,244.2,249.6734403,238.52351,59.47986577,11.14993038,11.1364655,13.42857143,244.2,12.49673642,269.1934728,219.2065272,91160
ADBL,1/23/2013,261,262,257,260,-0.38%,4532,1179857,-0.003831418,-0.003838776,254.6,246.55,251.2621418,240.1143611,65.76994434,11.14778075,11.13872855,13.14285714,246.55,10.59530681,267.7406136,225.3593864,86628
ADBL,1/24/2013,260,260,252,252,-3.08%,4722,1213666,-0.030769231,-0.031252544,254.2,247.75,251.3756585,240.9947788,68.23869105,10.3808797,10.98715878,12.64285714,247.75,9.705532877,267.1610658,228.3389342,81906
ADBL,1/27/2013,252,253,241,250,-0.79%,3268,814458,-0.007936508,-0.00796817,254.8,248.35,251.1640187,241.6618322,60.43956044,9.50218651,10.69016433,12.92857143,248.35,9.438303817,267.2266076,229.4733924,78638
ADBL,1/28/2013,250,249,242,243,-2.80%,6464,1584602,-0.028,-0.028399475,253.2,248,249.9080158,241.7609557,74.74150665,8.147060091,10.18154348,13.21428571,248,9.503461973,267.0069239,228.9930761,72174
ADBL,1/30/2013,243,243,240,242,-0.41%,5603,1349446,-0.004115226,-0.004123717,249.4,248.1,248.691398,241.7786627,73.48837209,6.912735289,9.527781842,12.71428571,248.1,9.425050607,266.9501012,229.2498988,66571
ADBL,1/31/2013,242,246,233,236,-2.48%,2997,708013,-0.024793388,-0.025105921,244.6,248,246.7388752,241.3506136,71.91621412,5.388261609,8.699877795,13.14285714,248,9.54766436,267.0953287,228.9046713,63574
ADBL,2/3/2013,236,248,236,241,2.12%,4519,1095421,0.021186441,0.020965128,242.4,247.95,245.8559714,241.3246422,73.06547619,4.531329106,7.866168058,13.35714286,247.95,9.583291381,267.1165828,228.7834172,68093
ADBL,2/4/2013,241,242,236,242,0.41%,2909,699241,0.004149378,0.004140793,240.8,247.75,245.262745,241.3746687,68.62147753,3.888076244,7.070549695,13.21428571,247.75,9.667498452,267.0849969,228.4150031,71002
ADBL,2/5/2013,242,243,240,242,0.00%,2382,576632,0,0,240.6,247.8,244.7607842,241.4209896,67.22354813,3.339794643,6.324398684,11.71428571,247.8,9.633275663,267.0665513,228.5334487,71002
ADBL,2/6/2013,242,242,236,238,-1.65%,2204,527551,-0.016528926,-0.016667052,239.8,247.65,243.7206636,241.1675829,72.75960171,2.553080628,5.570135073,9.642857143,247.65,9.767157643,267.1843153,228.1156847,68798
ADBL,2/7/2013,238,240,237,240,0.84%,2011,478839,0.008403361,0.00836825,240.6,247.7,243.1482538,241.0810953,72.38644557,2.067158473,4.869539753,8.357142857,247.7,9.723005816,267.1460116,228.2539884,70809
ADBL,2/10/2013,240,244,238,244,1.67%,4273,1022327,0.016666667,0.016529302,241.2,248,243.2792917,241.2973105,82.67045455,1.98198119,4.292028041,7.928571429,248,9.49792221,266.9958444,229.0041556,75082
ADBL,2/12/2013,244,255,244,250,2.46%,1951,482759,0.024590164,0.024292693,242.8,248.35,244.3132468,241.9419541,77.61425252,2.371292649,3.907880962,7.928571429,248.35,9.432725788,267.2154516,229.4845484,77033
ADBL,2/13/2013,250,255,242,245,-2.00%,1862,459360,-0.02,-0.020202707,243.4,248.6,244.4189011,242.1684761,82.84615385,2.250425073,3.576389785,7.785714286,248.6,9.264533391,267.1290668,230.0709332,75171
ADBL,2/14/2013,245,253,245,251,2.45%,4871,1220880,0.024489796,0.024194729,246,247.95,245.4313779,242.822663,83.79387603,2.608714863,3.3828548,8,247.95,8.556161215,265.0623224,230.8376776,80042
ADBL,2/17/2013,251,276,256,276,9.96%,450,121050,0.099601594,0.094947927,253.2,248.25,250.1342428,245.2802435,83.94970414,4.853999287,3.677083698,9.214285714,248.25,9.430493652,267.1109873,229.3890127,80492
ADBL,2/19/2013,276,281,257,260,-5.80%,6905,1818761,-0.057971014,-0.059719235,256.4,248.55,251.6520516,246.3705959,91.13338473,5.281455752,3.997958109,10.07142857,248.55,9.71420555,267.9784111,229.1215889,73587
ADBL,2/20/2013,260,255,250,250,-3.85%,5135,1287536,-0.038461538,-0.039220713,256.4,248.7,251.3978898,246.6394406,87.276551,4.758449214,4.15005633,10.21428571,248.7,9.712173587,268.1243472,229.2756528,68452
ADBL,2/21/2013,250,255,244,250,0.00%,3237,806090,0,0,257.4,248.65,251.1828299,246.8883709,86.9612069,4.294458915,4.178936847,10.78571429,248.65,9.702278625,268.0545573,229.2454427,68452
ADBL,2/24/2013,250,251,244,250,0.00%,2131,528781,0,0,257.2,248.1,251.000856,247.118862,89.10463862,3.881994049,4.119548287,10.35714286,248.1,9.267373443,266.6347469,229.5652531,68452
ADBL,2/25/2013,250,255,246,255,2.00%,2352,588900,0.02,0.019802627,253,247.85,251.616109,247.70265,86.159601,3.913458966,4.078330423,10.14285714,247.85,8.992833404,265.8356668,229.8643332,70804
ADBL,2/26/2013,255,260,245,250,-1.96%,2202,550690,-0.019607843,-0.019802627,251,247.75,251.3674768,247.8728241,92.34629862,3.494652744,3.961594887,10.78571429,247.75,8.955298343,265.6605967,229.8394033,68602
ADBL,2/27/2013,250,250,245,250,0.00%,3682,910972,0,0,251,247.75,251.1570958,248.0303926,92.82352941,3.126703109,3.794616532,10.92857143,247.75,8.955298343,265.6605967,229.8394033,68602
ADBL,2/28/2013,250,252,249,250,0.00%,9283,2327783,0,0,251,248.1,250.979081,248.1762895,88.29479769,2.802791536,3.596251533,10.71428571,248.1,8.896480676,265.8929614,230.3070386,68602
ADBL,3/3/2013,250,255,248,250,0.00%,7283,1830465,0,0,251,248.5,250.8284532,248.3113792,84.9702381,2.517074019,3.38041603,11,248.5,8.786952049,266.0739041,230.9260959,68602
ADBL,3/4/2013,250,255,250,250,0.00%,2021,509122,0,0,250,249.2,250.7009988,248.4364622,80.46421663,2.264536658,3.157240156,10.92857143,249.2,8.281876218,265.7637524,232.6362476,68602
ADBL,3/5/2013,250,254,249,252,0.80%,1333,336037,0.008,0.00796817,250.4,249.75,250.9008452,248.7004279,83.70221328,2.200417226,2.96587557,10.5,249.75,8.071228955,265.8924579,233.6075421,69935
ADBL,3/6/2013,252,257,250,256,1.59%,5661,1440343,0.015873016,0.015748357,251.6,250.45,251.6853305,249.241137,82.83898305,2.444193543,2.861539164,10.07142857,250.45,7.970174666,266.3903493,234.5096507,75596
ADBL,3/7/2013,256,266,252,260,1.56%,8671,2265826,0.015625,0.015504187,253.6,251.35,252.9645104,250.0380898,79.17620137,2.926420646,2.874515461,10.5,251.35,7.982052236,267.3141045,235.3858955,84267
ADBL,3/11/2013,260,263,257,260,0.00%,5405,1405374,0,0,255.6,252.45,254.0468935,250.7760091,75,3.27088438,2.953789245,9.142857143,252.45,7.549660153,267.5493203,237.3506797,84267
ADBL,3/13/2013,260,275,259,270,3.85%,5687,1493131,0.038461538,0.037740328,259.6,253.95,256.5012175,252.2000084,73.05825243,4.301209136,3.223273223,8.571428571,253.95,7.917169882,269.7843398,238.1156602,89954
ADBL,3/14/2013,270,275,262,265,-1.85%,9300,2477564,-0.018518519,-0.018692133,262.2,255,257.8087225,253.1481559,63.90658174,4.660566604,3.510731899,8.785714286,255,7.920659196,270.8413184,239.1586816,80654
ADBL,3/17/2013,265,265,255,260,-1.89%,5629,1451955,-0.018867925,-0.019048195,263,255.5,258.1458421,253.6556999,58.43520782,4.490142209,3.706613961,8.714285714,255.5,7.904029619,271.3080592,239.6919408,75025
ADBL,3/18/2013,260,257,252,256,-1.54%,4336,1106916,-0.015384615,-0.015504187,262.2,256.05,257.8157126,253.8293518,52.38095238,3.986360791,3.762563327,8.785714286,256.05,7.50771533,271.0654307,241.0345693,70689
ADBL,3/19/2013,256,261,255,260,1.56%,5473,1413615,0.015625,0.015504187,262.2,256.5,258.1517568,254.2864368,62.74509804,3.865319957,3.783114653,8.571428571,256.5,7.458657986,271.417316,241.582684,76162
ADBL,3/20/2013,260,256,252,253,-2.69%,1903,483472,-0.026923077,-0.027292142,258.8,255.35,257.3591788,254.1911452,63.10679612,3.168033605,3.660098443,8.071428571,255.35,5.905171685,267.1603434,243.5396566,74259
ADBL,3/21/2013,253,252,245,250,-1.19%,3174,793134,-0.011857708,-0.011928571,255.8,254.85,256.2269975,253.88069,54.54545455,2.346307449,3.397340244,8.285714286,254.85,5.914077763,266.6781555,243.0218445,71085
ADBL,3/24/2013,250,247,242,245,-2.00%,2999,731283,-0.02,-0.020202707,252.8,254.6,254.4997671,253.2228611,49.0797546,1.276905959,2.973253387,8.642857143,254.6,6.227274474,267.0545489,242.1454511,68086
ADBL,3/25/2013,245,250,241,248,1.22%,3862,946034,0.012244898,0.012170536,251.2,254.5,253.4998029,252.8359825,48.97959184,0.663820393,2.511366789,8.785714286,254.5,6.320393059,267.1407861,241.8592139,71948
ADBL,3/27/2013,248,249,245,247,-0.40%,2307,569636,-0.004032258,-0.00404041,248.6,254.35,252.4998332,252.4036875,45.71984436,0.096145715,2.028322574,8.714285714,254.35,6.466716404,267.2834328,241.4165672,69641
ADBL,3/28/2013,247,248,243,246,-0.40%,3297,812378,-0.004048583,-0.004056801,247.2,253.9,251.4998589,251.9293403,52.78810409,-0.429481406,1.536761778,8.714285714,253.9,6.727007624,267.3540152,240.4459848,66344
ADBL,3/31/2013,246,246,238,240,-2.44%,7670,1846622,-0.024390244,-0.024692613,245.2,253.4,249.7306498,251.0456855,45.17374517,-1.31503563,0.966402296,8.785714286,253.4,7.372780665,268.1455613,238.6544387,58674
ADBL,4/1/2013,240,245,235,242,0.83%,6103,1444771,0.008333333,0.008298803,244.6,253,248.5413191,250.3756347,50,-1.834315599,0.406258717,8.5,253,7.773098007,268.546196,237.453804,64777
ADBL,4/2/2013,242,246,241,246,1.65%,5576,1356730,0.016528926,0.01639381,244.2,252.8,248.1503469,250.0515136,44.33656958,-1.901166679,-0.055226362,8.428571429,252.8,7.904695473,268.6093909,236.9906091,70353
ADBL,4/3/2013,246,250,245,245,-0.41%,3462,857395,-0.004065041,-0.004073325,243.8,252.55,247.6656782,249.6773274,38.48439822,-2.011649244,-0.446510938,7.642857143,252.55,8.07514054,268.7002811,236.3997189,66891
ADBL,4/4/2013,245,245,242,244,-0.41%,1588,387606,-0.004081633,-0.004089985,243.4,252.25,247.1017277,249.2567846,42.25122349,-2.15505696,-0.788220143,6.928571429,252.25,8.283623667,268.8172473,235.6827527,65303
ADBL,4/7/2013,244,246,244,246,0.82%,2378,582346,0.008196721,0.008163311,244.6,251.95,246.9322311,249.0155413,38.67313916,-2.083310219,-1.047238158,6.357142857,251.95,8.400971122,268.7519422,235.1480578,67681
ADBL,4/8/2013,246,248,244,244,-0.81%,1805,442849,-0.008130081,-0.008163311,245,251.35,246.4811186,248.6440198,54.85122898,-2.162901118,-1.27037075,6.071428571,251.35,8.524114401,268.3982288,234.3017712,65876
ADBL,4/9/2013,244,247,243,245,0.41%,2150,527330,0.004098361,0.004089985,244.8,250.6,246.2532542,248.3740924,48.44903988,-2.120838134,-1.440464227,5.928571429,250.6,8.381684292,267.3633686,233.8366314,68026
ADBL,4/11/2013,245,247,245,245,0.00%,2923,717670,0,0,244.8,249.85,246.0604459,248.1241596,50,-2.06371371,-1.565114123,5.5,249.85,8.164589782,266.1791796,233.5208204,68026
ADBL,4/15/2013,245,245,240,241,-1.63%,1467,354299,-0.016326531,-0.016461277,244.2,248.4,245.2819158,247.5964441,58.50673195,-2.31452832,-1.714996963,5.285714286,248.4,6.870225615,262.1404512,234.6595488,66559
ADBL,4/16/2013,241,244,240,241,0.00%,2711,651780,0,0,243.2,247.2,244.6231595,247.1078186,61.51866152,-2.484659103,-1.868929391,5,247.2,5.836365127,258.8727303,235.5272697,66559
ADBL,4/17/2013,241,246,238,243,0.83%,2336,563436,0.008298755,0.00826451,243,246.35,244.3734426,246.8035357,62.40208877,-2.430093088,-1.98116213,4.928571429,246.35,5.060424363,256.4708487,236.2291513,68895
ADBL,4/18/2013,243,243,240,240,-1.23%,2324,559820,-0.012345679,-0.01242252,242,245.55,243.7006053,246.2995701,64.85753053,-2.598964808,-2.104722666,4.857142857,245.55,4.706937769,254.9638755,236.1361245,66571
ADBL,4/21/2013,240,238,235,235,-2.08%,3138,742406,-0.020833333,-0.021053409,240,244.3,242.3620506,245.4625649,65.37433155,-3.100514277,-2.303880988,4.857142857,244.3,3.921600103,252.1432002,236.4567998,63433
ADBL,4/22/2013,235,235,227,235,0.00%,3428,791277,0,0,238.8,243.4,241.2294275,244.6875601,68.10584958,-3.458132644,-2.534731319,4.857142857,243.4,3.885194569,251.1703891,235.6296109,63433
ADBL,4/23/2013,235,239,235,238,1.28%,2531,599433,0.012765957,0.01268516,238.2,242.8,240.7325925,244.1921853,68.9701897,-3.459592816,-2.719703618,4.428571429,242.8,3.736026597,250.2720532,235.3279468,65964
ADBL,4/25/2013,238,234,225,230,-3.36%,1360,311840,-0.033613445,-0.034191365,235.6,242.05,239.0814244,243.1409123,73.87518142,-4.059487905,-2.987660476,5,242.05,4.66199641,251.3739928,232.7260072,64604
ADBL,4/28/2013,230,229,226,226,-1.74%,1623,367960,-0.017391304,-0.01754431,232.8,240.95,237.0688976,241.8712151,82.67716535,-4.802317528,-3.350591886,4.928571429,240.95,5.670561097,252.2911222,229.6088778,62981
ADBL,4/29/2013,226,232,226,227,0.44%,2263,512829,0.004424779,0.004415018,231.2,239.95,235.5198364,240.7696436,78.94736842,-5.249807204,-3.73043495,5.142857143,239.95,6.278409118,252.5068182,227.3931818,65244
ADBL,4/30/2013,227,230,225,230,1.32%,3425,775719,0.013215859,0.013129291,230.2,239.15,234.6706308,239.9718922,79.54545455,-5.301261426,-4.044600245,5.357142857,239.15,6.482973652,252.1159473,226.1840527,68669
ADBL,5/2/2013,230,230,218,221,-3.91%,2410,535462,-0.039130435,-0.039916607,226.8,238.2,232.5674568,238.5665669,72.16494845,-5.999110046,-4.435502205,5.928571429,238.2,7.640611714,253.4812234,222.9187766,66259
ADBL,5/5/2013,221,227,211,211,-4.52%,2917,632915,-0.045248869,-0.046304568,223,236.65,229.2493866,236.524599,73.98843931,-7.275212411,-5.003444246,6.785714286,236.65,9.696852446,256.0437049,217.2562951,63342
ADBL,5/6/2013,211,207,201,203,-3.79%,2272,463908,-0.037914692,-0.038652154,218.4,234.5,225.2110194,234.0412953,70.32967033,-8.830275946,-5.768810586,7.357142857,234.5,12.00657714,258.5131543,210.4868457,61070
ADBL,5/7/2013,203,218,203,215,5.91%,1989,419838,0.0591133,0.057432049,216,233,223.6400933,232.630829,64.56692913,-8.990735685,-6.413195606,8.071428571,233,12.489996,257.979992,208.020008,63059
ADBL,5/8/2013,215,217,212,215,0.00%,1152,245944,0,0,213,231.55,222.3108482,231.3248417,70.30812325,-9.013993478,-6.93335518,8.142857143,231.55,12.8246268,257.1992536,205.9007464,63059
ADBL,5/9/2013,215,212,207,210,-2.33%,480,100140,-0.023255814,-0.023530497,210.8,229.75,220.4168716,229.7452238,72.4137931,-9.328352222,-7.412354589,8.142857143,229.75,13.21034284,256.1706857,203.3293143,62579
ADBL,5/12/2013,210,220,210,216,2.86%,2755,597834,0.028571429,0.028170877,211.8,228.35,219.7373529,228.7270591,65.625,-8.989706199,-7.727824911,8.642857143,228.35,13.10393673,254.5578735,202.1421265,65334
ADBL,5/13/2013,216,221,217,221,2.31%,1666,364355,0.023148148,0.022884294,215.4,227.15,219.9316063,228.1546843,68.57142857,-8.223078047,-7.826875538,8.642857143,227.15,12.5876924,252.3253848,201.9746152,67000
ADBL,5/14/2013,221,223,219,222,0.45%,2285,505106,0.004524887,0.00451468,216.8,226,220.2498207,227.6987818,68.2464455,-7.448961085,-7.751292647,8.357142857,226,11.90311768,249.8062354,202.1937646,69285
ADBL,5/15/2013,222,234,220,234,5.41%,1507,342258,0.054054054,0.052643733,220.6,225.65,222.3652329,228.1655387,60.63829787,-5.800305788,-7.361095275,9.071428571,225.65,11.53609895,248.7221979,202.5778021,70792
ADBL,5/16/2013,234,232,230,232,-0.85%,862,198720,-0.008547009,-0.008583744,225,225.2,223.8475047,228.4495728,65.89595376,-4.602068097,-6.80928984,8.428571429,225.2,11.07201308,247.3440262,203.0559738,69930
ADBL,5/19/2013,232,228,222,222,-4.31%,1205,270695,-0.043103448,-0.04405999,226.2,224.15,223.5632732,227.9718267,62.53687316,-4.40855346,-6.329142564,8.857142857,224.15,10.26119414,244.6723883,203.6276117,68725
ADBL,5/20/2013,222,226,218,223,0.45%,1461,321313,0.004504505,0.00449439,226.6,223.3,223.4766158,227.6035432,68.60841424,-4.126927423,-5.888699536,9,223.3,9.559233618,242.4184672,204.1815328,70186
ADBL,5/21/2013,223,239,225,235,5.38%,8468,1943122,0.053811659,0.052413743,229.2,223.3,225.2494442,228.1514289,72.10884354,-2.901984774,-5.291356583,9.785714286,223.3,9.559233618,242.4184672,204.1815328,78654
ADBL,5/22/2013,235,239,230,232,-1.28%,2936,684321,-0.012765957,-0.012848142,228.8,223.15,226.2879912,228.4365083,72.84768212,-2.14851706,-4.662788679,9.571428571,223.15,9.387982239,241.9259645,204.3740355,75718
ADBL,5/23/2013,232,228,218,218,-6.03%,2170,478160,-0.060344828,-0.062242309,226,222.15,225.0129156,227.6634336,60.26490066,-2.650517944,-4.260334532,9.428571429,222.15,8.767613851,239.6852277,204.6147723,73548
ADBL,5/26/2013,218,224,217,221,1.38%,2433,534693,0.013761468,0.013667639,225.8,221.7,224.395544,227.1698459,61.9047619,-2.774301908,-3.963128007,9.214285714,221.7,8.572293189,238.8445864,204.5554136,75981
ADBL,5/27/2013,221,228,220,225,1.81%,1307,291896,0.018099548,0.017937701,226.2,221.65,224.4885372,227.0091166,53.84615385,-2.520579351,-3.674618276,8.714285714,221.65,8.548776459,238.7475529,204.5524471,77288
ADBL,5/28/2013,225,231,222,225,0.00%,1841,415405,0,0,224.2,221.55,224.5672238,226.8602931,52.12355212,-2.293069321,-3.398308485,9,221.55,8.494425417,238.5388508,204.5611492,77288
ADBL,5/30/2013,225,228,224,226,0.44%,3965,895230,0.004444444,0.004434597,223,221.35,224.7876509,226.7965677,48.90510949,-2.008916798,-3.120430148,8.714285714,221.35,8.330508293,238.0110166,204.6889834,81253
ADBL,6/2/2013,226,230,222,223,-1.33%,2959,663898,-0.013274336,-0.013363228,224,221.45,224.5126277,226.5153405,56.06694561,-2.002712778,-2.896886674,8.571428571,221.45,8.338086364,238.1261727,204.7738273,78294
ADBL,6/3/2013,223,225,222,225,0.90%,2001,449855,0.00896861,0.008928631,224.8,222.15,224.5876081,226.403093,21.46892655,-1.815484982,-2.680606335,8.428571429,222.15,7.99522884,238.1404577,206.1595423,80295
ADBL,6/4/2013,225,230,224,225,0.00%,5887,1333015,0,0,224.8,223.25,224.651053,226.2991602,21.71428571,-1.64810725,-2.474106518,8.571428571,223.25,6.616367265,236.4827345,210.0172655,80295
ADBL,6/5/2013,225,226,223,225,0.00%,3773,848790,0,0,224.8,223.75,224.7047371,226.2029261,21.59090909,-1.498189001,-2.278923015,7.785714286,223.75,6.331832694,236.4136654,211.0863346,80295
ADBL,6/6/2013,225,229,220,221,-1.78%,5457,1210170,-0.017777778,-0.017937701,223.8,224.05,224.1347776,225.8175242,25.29411765,-1.682746623,-2.159687736,8.142857143,224.05,6.030405415,236.1108108,211.9891892,74838
ADBL,6/9/2013,221,223,218,220,-0.45%,1275,280850,-0.004524887,-0.004535155,223.2,224.55,223.4986579,225.3865965,27.16049383,-1.887938532,-2.105337895,7.785714286,224.55,5.155222186,234.8604444,214.2395556,73563
ADBL,6/10/2013,220,221,214,215,-2.27%,1674,364055,-0.022727273,-0.022989518,221.2,224.5,222.1911721,224.617219,26.99386503,-2.426046852,-2.169479687,7.714285714,224.5,5.246552753,234.9931055,214.0068945,71889
ADBL,6/11/2013,215,217,213,213,-0.93%,4959,1064592,-0.009302326,-0.009345862,218.8,224.1,220.7771456,223.7566842,27.84810127,-2.979538593,-2.331491468,6.857142857,224.1,5.802903085,235.7058062,212.4941938,66930
ADBL,6/12/2013,213,215,209,213,0.00%,938,199288,0,0,216.4,223.65,219.5806617,222.9598928,26.4516129,-3.379231112,-2.541039397,6.642857143,223.65,6.30183766,236.2536753,211.0463247,66930
ADBL,6/13/2013,213,210,205,206,-3.29%,2734,567220,-0.03286385,-0.033415997,213.4,222.25,217.4913291,221.7036044,28.87323944,-4.212275323,-2.875286582,6.214285714,222.25,6.957578224,236.1651564,208.3348436,64196
ADBL,6/16/2013,206,214,205,205,-0.49%,3116,644132,-0.004854369,-0.00486619,210.4,220.9,215.5695862,220.4663004,13.20754717,-4.896714232,-3.279572112,6.357142857,220.9,7.559587847,236.0191757,205.7808243,61080
ADBL,6/17/2013,205,206,201,206,0.49%,3177,648719,0.004878049,0.00486619,208.6,220.1,214.0973421,219.3947226,43.90243902,-5.297380451,-3.68313378,6.142857143,220.1,8.251953517,236.603907,203.596093,64257
ADBL,6/18/2013,206,205,202,203,-1.46%,3775,767682,-0.014563107,-0.01467019,206.6,219.1,212.3900587,218.1802987,50.55350554,-5.790239962,-4.104555016,5.785714286,219.1,9.054803901,237.2096078,200.9903922,60482
ADBL,6/19/2013,203,204,200,204,0.49%,2193,443437,0.004926108,0.004914015,204.8,217.55,211.0992805,217.1299062,53.307393,-6.030625734,-4.48976916,5.785714286,217.55,8.840546542,235.2310931,199.8689069,62675
ADBL,6/20/2013,204,204,200,202,-0.98%,2914,586023,-0.009803922,-0.009852296,204,216.05,209.6993912,216.0091724,51.11940299,-6.309781244,-4.853771577,5.5,216.05,8.804753501,233.659507,198.440493,59761
ADBL,6/23/2013,202,205,200,202,0.00%,3944,793113,0,0,203.4,215.25,208.5148695,214.9714559,43.76996805,-6.456586488,-5.174334559,5.642857143,215.25,9.329494825,233.9089896,196.5910104,59761
ADBL,6/24/2013,202,204,200,204,0.99%,2863,578614,0.00990099,0.009852296,203,214.4,207.8202742,214.1587555,60.62639821,-6.338481348,-5.407163917,5.5,214.4,9.549869109,233.4997382,195.3002618,62624
ADBL,6/25/2013,204,212,201,212,3.92%,1591,325869,0.039215686,0.038466281,204.8,213.75,208.4633089,213.9988477,60.22222222,-5.535538787,-5.432838891,6.071428571,213.75,9.227390576,232.2047812,195.2952188,64215
ADBL,6/26/2013,212,214,209,210,-0.94%,2267,476574,-0.009433962,-0.009478744,206,213,208.6997229,213.7026367,56.95931478,-5.002913832,-5.346853879,5.785714286,213,8.867444894,230.7348898,195.2651102,61948
ADBL,6/27/2013,210,209,202,204,-2.86%,2462,506206,-0.028571429,-0.028987537,206.4,211.9,207.9766886,212.9839229,57.77310924,-5.007234293,-5.278929962,6,211.9,8.527972549,228.9559451,194.8440549,59486
ADBL,6/30/2013,204,204,200,204,0.00%,4074,826362,0,0,206.8,210.95,207.3648904,212.3184471,57.29166667,-4.953556771,-5.213855324,5.785714286,210.95,8.281081801,227.5121636,194.3878364,59486
ADBL,7/1/2013,204,204,201,204,0.00%,8440,1715347,0,0,206.8,209.9,206.8472149,211.7022659,58.07770961,-4.855050943,-5.142094448,5.714285714,209.9,7.718058114,225.3361162,194.4638838,59486
ADBL,7/2/2013,204,214,202,214,4.90%,6663,1386542,0.049019608,0.047856021,207.2,209.35,207.9476434,211.8724684,54.56389452,-3.924824998,-4.898640558,6.142857143,209.35,6.93788228,223.2257646,195.4742354,66149
ADBL,7/3/2013,214,223,214,217,1.40%,8503,1846323,0.014018692,0.013921339,208.6,208.95,209.3403136,212.2522856,55.92515593,-2.911971908,-4.501306828,6.214285714,208.95,6.17699467,221.3039893,196.5960107,74652
ADBL,7/4/2013,217,218,212,216,-0.46%,2654,570056,-0.004608295,-0.004618946,211,208.7,210.3648808,212.529894,60.85011186,-2.165013254,-4.034048113,6,208.7,5.750057208,220.2001144,197.1998856,71998
ADBL,7/7/2013,216,213,208,212,-1.85%,1944,409642,-0.018518519,-0.018692133,212.6,208.3,210.6164376,212.4906426,50.54644809,-1.874205041,-3.602079499,6.214285714,208.3,5.171785806,218.6435716,197.9564284,70054
ADBL,7/8/2013,212,213,210,213,0.47%,1314,278717,0.004716981,0.004705891,214.4,208.2,210.9831395,212.5283728,39.1959799,-1.545233307,-3.19071026,6.142857143,208.2,5.053399065,218.3067981,198.0932019,71368
ADBL,7/9/2013,213,216,212,216,1.41%,4180,896995,0.014084507,0.013986242,214.8,208.35,211.7549642,212.7855304,44.57274827,-1.030566184,-2.758681445,6.142857143,208.35,5.244295146,218.8385903,197.8614097,75548
ADBL,7/10/2013,216,217,215,215,-0.46%,906,195796,-0.00462963,-0.00464038,214.4,208.45,212.2542005,212.9495652,47.94520548,-0.695364692,-2.346018094,6,208.45,5.355518551,219.1610371,197.7389629,74642
ADBL,7/11/2013,215,217,210,211,-1.86%,1952,412900,-0.018604651,-0.018779895,213.4,208.7,212.0612465,212.8051529,49.29577465,-0.743906376,-2.025595751,6.142857143,208.7,5.351831954,219.4036639,197.9963361,72690
ADBL,7/14/2013,211,213,211,213,0.95%,849,180152,0.009478673,0.009434032,213.6,209.1,212.2056702,212.819586,28.94736842,-0.613915884,-1.743259777,6,209.1,5.359693628,219.8193873,198.3806127,73539
ADBL,7/15/2013,213,216,211,212,-0.47%,520,110330,-0.004694836,-0.004705891,213.4,209.4,212.1740286,212.758876,26.03550296,-0.58484737,-1.511577296,5.571428571,209.4,5.344943503,220.089887,198.710113,73019
ADBL,7/16/2013,212,213,208,212,0.00%,1405,295776,0,0,212.6,209.85,212.147255,212.7026629,30.06134969,-0.555407965,-1.32034343,5.571428571,209.85,5.153179907,220.1563598,199.5436402,73019
ADBL,7/17/2013,212,218,209,218,2.83%,833,176111,0.028301887,0.027908788,213.2,210.55,213.0476773,213.0950583,28.52664577,-0.04738099,-1.065750942,5.642857143,210.55,5.266327993,221.082656,200.017344,73852
ADBL,7/18/2013,218,218,211,215,-1.38%,3565,760658,-0.013761468,-0.013857035,214,211.2,213.3480346,213.2361651,28.26086957,0.111869557,-0.830226842,5.857142857,211.2,4.948152234,221.0963045,201.3036955,70287
ADBL,7/21/2013,215,222,211,220,2.33%,1576,344059,0.023255814,0.022989518,215.4,212.1,214.3714139,213.7371899,29.57317073,0.634224036,-0.537336667,6.428571429,212.1,4.822098255,221.7441965,202.4558035,71863
ADBL,7/22/2013,220,219,213,219,-0.45%,3960,857015,-0.004545455,-0.004555817,216.8,212.85,215.0835041,214.1270277,31.39158576,0.956476417,-0.23857405,6.071428571,212.85,4.659737964,222.1694759,203.5305241,67903
ADBL,7/23/2013,219,220,215,220,0.46%,2380,522130,0.00456621,0.004555817,218.4,213.25,215.8398881,214.5620626,30.03095975,1.277825417,0.064705843,5.785714286,213.25,4.919082071,223.0881641,203.4118359,70283
